OG_ID	gene_name	short_gene_name	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Kidney	de_Kidney
OG_0011046	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011054	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011060	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011066	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011086	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011096	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011103	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011114	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011115	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011116	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011154	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011173	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011197	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011203	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011253	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011262	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011370	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011422	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011456	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011459	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011462	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011463	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011466	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011482	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011484	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011486	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011491	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011513	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011523	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011528	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011549	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011556	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011577	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011578	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011602	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011609	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011669	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011683	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011700	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011717	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011728	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011755	Klf4	Klf4	TRUE	1	0	FALSE	TRUE	1
OG_0011768	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011781	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011783	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011800	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011806	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011850	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011916	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011958	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011966	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0011986	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012029	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012108	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012113	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012144	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012145	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012182	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012221	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012244	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012253	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012267	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012293	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012304	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012319	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012320	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012332	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012336	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012372	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012384	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012393	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012417	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012440	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012445	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012467	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012471	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012473	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012479	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012533	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012553	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012586	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012589	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012599	RBFA	RBFA	TRUE	1	0	FALSE	TRUE	1
OG_0012601	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012603	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012604	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012608	SPRY3	SPRY3	TRUE	1	0	FALSE	TRUE	1
OG_0012695	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012701	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012721	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012740	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012796	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012805	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012811	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012846	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012858	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012859	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012867	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012899	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012928	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012955	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012957	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012958	MDFIC	XM_046943766.1.120	TRUE	1	0	FALSE	TRUE	1
OG_0012971	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013000	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013011	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013018	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013037	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013055	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013056	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013080	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013091	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013093	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013120	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013139	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013142	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013144	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013150	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013169	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013170	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013171	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013227	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0013253	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013354	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013373	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013410	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013423	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013449	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013471	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013473	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013495	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013513	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013514	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013518	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013597	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013631	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013669	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013698	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013699	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013708	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013720	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013725	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013738	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013751	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013753	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013756	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013783	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013817	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013872	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013873	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013900	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013927	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013930	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013959	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013960	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014023	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014055	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0014064	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0014101	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014116	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014148	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014224	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014225	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014290	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014315	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014320	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014326	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014337	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014348	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014428	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014456	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014485	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014492	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014495	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014516	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014529	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014540	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014569	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014653	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014657	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014671	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014677	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014709	FAM167B	XM_040651801.2.1884	TRUE	1	0	FALSE	TRUE	1
OG_0014745	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014747	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014758	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014809	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014814	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014821	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014823	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014824	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014827	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014871	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014875	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014876	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014906	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014937	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014998	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015059	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015083	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015084	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015098	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015099	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015103	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015236	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015246	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015257	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015269	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015272	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015278	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015288	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015355	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015362	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015438	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015443	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015445	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015446	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015458	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015464	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015502	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015549	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015586	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015693	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015694	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015705	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015730	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015731	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015734	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015770	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015792	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0015804	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015806	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015813	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015814	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015829	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015860	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015864	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015876	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015916	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015919	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015922	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015934	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015991	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016019	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016021	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016075	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016119	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016120	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016142	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016143	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016180	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016183	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016204	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016212	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016238	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016250	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016262	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016290	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016310	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016339	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016346	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016366	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016391	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016407	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016438	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016439	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016445	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016503	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016505	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016506	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016511	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016553	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016565	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016575	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016579	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016604	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016614	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016636	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016641	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016689	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016700	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016716	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016718	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016722	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016737	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016746	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016759	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016760	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016843	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016858	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016912	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016915	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016923	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016924	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016974	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016986	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016995	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016999	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017004	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017019	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017024	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017029	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017038	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017061	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017105	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017110	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017150	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017172	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017185	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017190	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017208	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0017220	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017252	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017254	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017284	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017293	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017306	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017330	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017335	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017420	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017435	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017471	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017482	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017502	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017534	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017547	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017561	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017571	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017581	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017582	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017590	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017599	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017600	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017682	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017710	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017725	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017789	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017803	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017806	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017928	Arhgap31	Arhgap31	TRUE	1	0	FALSE	TRUE	1
OG_0017934	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017989	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018006	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018008	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018019	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018036	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018043	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018046	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018051	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018052	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018068	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018105	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018112	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018125	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018135	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018137	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018158	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018159	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018160	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018330	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018339	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018357	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018371	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018419	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018437	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018452	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0018517	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018548	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018561	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018566	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0018600	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018610	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018619	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018649	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018658	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018669	MRPL37	MRPL37	TRUE	1	0	FALSE	TRUE	1
OG_0018672	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0018675	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018704	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018710	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018738	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018743	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018745	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018753	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018754	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018756	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018834	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018838	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018887	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018911	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018952	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018968	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018972	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018979	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018983	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019200	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019209	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019210	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019217	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019218	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019223	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019235	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019236	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019245	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019247	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019292	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019327	NA	NA	FALSE	0	0	FALSE	TRUE	1
