OG_ID	gene_name	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Heart	de_Heart
OG_0015813	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015860	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015864	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015870	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015915	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015930	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015943	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015945	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016019	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016075	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016119	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016130	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016140	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016142	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016180	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016182	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016213	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016237	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016254	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016255	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016284	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016285	NA	FALSE	0	0	TRUE	TRUE	1
OG_0016290	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016295	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016302	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016303	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016391	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016407	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016439	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016445	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016458	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016463	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016477	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016502	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016503	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016509	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016519	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016535	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016551	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016553	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016563	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016564	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016577	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016604	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016634	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016641	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016674	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016700	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016897	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016912	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016915	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016923	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016928	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016950	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016954	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016974	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016995	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017004	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017019	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017047	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017110	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017114	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017185	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017226	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017252	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017253	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017254	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017284	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017296	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017306	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017330	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017335	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017378	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017450	NA	FALSE	0	0	TRUE	TRUE	1
OG_0017455	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017502	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017507	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017516	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017547	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017561	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017586	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017592	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017673	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017734	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017738	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017760	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017762	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017790	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017803	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017804	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017813	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017989	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018003	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018021	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018036	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018042	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018046	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018047	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018052	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018057	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018077	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018093	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018099	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018108	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018135	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018150	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018158	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018159	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018332	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018357	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018365	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018371	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018372	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018407	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018416	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018419	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018420	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018474	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018477	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018543	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018566	NA	FALSE	0	0	TRUE	TRUE	1
OG_0018579	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018594	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018605	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018615	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018621	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018669	MRPL37	TRUE	1	0	FALSE	TRUE	1
OG_0018672	NA	FALSE	0	0	TRUE	TRUE	1
OG_0018710	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018745	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018753	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018756	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018837	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018838	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018843	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018879	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018921	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018922	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018952	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018984	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018986	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019209	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019210	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019233	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019261	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019314	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019393	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019452	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019468	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019477	NA	FALSE	0	0	TRUE	TRUE	1
OG_0019518	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019638	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019676	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019680	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019686	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019688	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019708	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019760	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019762	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019786	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019917	PDPN	TRUE	1	0	FALSE	TRUE	1
OG_0019979	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020011	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020032	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020033	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020055	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020207	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020229	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020270	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020273	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020295	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020310	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020317	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020334	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020338	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020363	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020366	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020372	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020409	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020500	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020519	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020521	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020581	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020595	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020601	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020625	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020653	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020663	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020667	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020673	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020684	ETF1	TRUE	1	0	FALSE	TRUE	1
OG_0020789	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020825	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020831	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020835	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020848	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020862	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020866	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020896	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020916	RCL1	TRUE	1	0	FALSE	TRUE	1
OG_0020931	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020936	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020940	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020944	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020950	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020951	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020955	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021085	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021086	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021116	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021149	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021153	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021156	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021177	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021188	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021210	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021213	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021214	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021294	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021381	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021401	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021411	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021421	NA	FALSE	0	0	TRUE	TRUE	1
OG_0021434	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021462	BAMBI	TRUE	1	0	FALSE	TRUE	1
OG_0021493	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021504	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021506	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021519	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021521	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021524	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021527	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021539	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021552	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021556	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021561	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021706	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021740	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021752	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021755	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021805	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021806	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021807	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021835	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022061	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022073	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022080	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022087	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022111	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022117	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022147	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022168	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022177	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022178	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022464	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022497	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022502	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022505	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022521	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022523	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022545	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022860	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022896	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022913	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022936	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022945	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022955	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023372	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023415	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023417	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023432	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023447	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023453	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023458	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023466	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023476	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025013	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025046	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025055	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025059	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025066	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025237	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025552	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025593	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025618	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025647	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025650	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025666	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026005	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026021	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026050	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026306	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026672	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026728	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026729	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026732	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026788	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027568	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027817	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027830	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027845	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027976	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028019	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028020	NA	FALSE	0	0	TRUE	TRUE	1
OG_0028058	NA	FALSE	0	0	TRUE	TRUE	1
OG_0028145	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028297	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028597	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028829	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028843	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028870	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028892	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028928	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028930	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028969	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028989	CCL4	TRUE	1	0	FALSE	TRUE	1
OG_0029017	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029034	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029828	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029848	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029877	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029917	NA	FALSE	0	0	TRUE	TRUE	1
OG_0029941	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029952	NA	FALSE	0	0	FALSE	TRUE	1
OG_0030033	NA	FALSE	0	0	FALSE	TRUE	1
OG_0030038	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031038	NFATC2	TRUE	1	0	FALSE	TRUE	1
OG_0031092	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031176	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031247	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031295	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031300	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031331	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031345	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031536	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031537	NA	FALSE	0	0	FALSE	TRUE	1
OG_0032925	NA	FALSE	0	0	FALSE	TRUE	1
OG_0032988	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033020	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033037	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033038	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033088	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033119	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033423	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033450	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033594	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033641	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033762	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033809	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033919	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033935	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033992	CFH	TRUE	1	0	FALSE	TRUE	1
OG_0033994	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033999	NA	FALSE	0	0	FALSE	TRUE	1
OG_0034121	NA	FALSE	0	0	FALSE	TRUE	1
OG_0035811	RSRP1	TRUE	1	0	FALSE	TRUE	1
OG_0035864	NA	FALSE	0	0	FALSE	TRUE	1
OG_0035927	NA	FALSE	0	0	FALSE	TRUE	1
OG_0035983	NA	FALSE	0	0	FALSE	TRUE	1
OG_0035985	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036076	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036077	NA	FALSE	0	0	TRUE	TRUE	1
OG_0036156	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036160	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036162	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036210	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036234	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036239	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036277	NA	FALSE	0	0	FALSE	TRUE	1
OG_0038708	NA	FALSE	0	0	FALSE	TRUE	1
OG_0038722	NA	FALSE	0	0	TRUE	TRUE	1
OG_0038824	NA	FALSE	0	0	FALSE	TRUE	1
OG_0038830	NA	FALSE	0	0	FALSE	TRUE	1
OG_0038836	NA	FALSE	0	0	FALSE	TRUE	1
OG_0038985	NA	FALSE	0	0	FALSE	TRUE	1
OG_0038988	NA	FALSE	0	0	FALSE	TRUE	1
OG_0038996	NA	FALSE	0	0	FALSE	TRUE	1
OG_0039010	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041489	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041558	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041601	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041615	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041618	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041721	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041736	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041741	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041782	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041809	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041832	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041903	NA	FALSE	0	0	FALSE	TRUE	1
OG_0041992	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042126	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042174	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042249	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042282	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042283	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042307	NA	FALSE	0	0	TRUE	TRUE	1
OG_0042384	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042445	NA	FALSE	0	0	TRUE	TRUE	1
OG_0042547	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042618	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042832	NA	FALSE	0	0	FALSE	TRUE	1
OG_0042994	OSBPL9	TRUE	1	0	FALSE	TRUE	1
OG_0043058	NA	FALSE	0	0	TRUE	TRUE	1
OG_0043327	NA	FALSE	0	0	FALSE	TRUE	1
OG_0043371	NA	FALSE	0	0	FALSE	TRUE	1
OG_0043374	NA	FALSE	0	0	FALSE	TRUE	1
OG_0043455	NA	FALSE	0	0	TRUE	TRUE	1
OG_0043458	NA	FALSE	0	0	FALSE	TRUE	1
OG_0043459	NA	FALSE	0	0	FALSE	TRUE	1
OG_0043471	NA	FALSE	0	0	FALSE	TRUE	1
OG_0043616	NA	FALSE	0	0	FALSE	TRUE	1
OG_0043988	NA	FALSE	0	0	FALSE	TRUE	1
OG_0044045	NA	FALSE	0	0	FALSE	TRUE	1
OG_0044190	NA	FALSE	0	0	FALSE	TRUE	1
OG_0044219	NA	FALSE	0	0	FALSE	TRUE	1
OG_0000079	NA	FALSE	0	0	FALSE	TRUE	0
OG_0000132	NA	FALSE	0	0	FALSE	TRUE	0
OG_0000303	NA	FALSE	0	0	FALSE	TRUE	0
OG_0000348	NA	FALSE	0	0	FALSE	TRUE	0
OG_0001090	NA	FALSE	0	0	FALSE	TRUE	0
OG_0001222	NA	FALSE	0	0	FALSE	TRUE	0
OG_0001336	NA	FALSE	0	0	TRUE	TRUE	0
OG_0001366	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002274	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002290	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002305	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002351	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002365	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002403	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002449	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002581	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002696	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002711	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002800	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002821	NA	FALSE	0	0	FALSE	TRUE	0
OG_0002849	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003268	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003398	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003451	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003474	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003592	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003659	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003690	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003697	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003734	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003748	NA	FALSE	0	0	FALSE	TRUE	0
OG_0003909	NA	FALSE	0	0	FALSE	TRUE	0
